iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,vaccines,source_name
LUX,17/01/2021,3755,3755,,,268,0.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,18/01/2021,4569,4569,,814,375,0.73,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,19/01/2021,5294,5294,,725,417,0.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,20/01/2021,6193,6193,,899,475,0.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,21/01/2021,6897,6897,,704,523,1.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,22/01/2021,,,,,558,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,23/01/2021,,,,,592,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,24/01/2021,,,,,626,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,25/01/2021,8554,7309,1245,,569,1.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,26/01/2021,9525,8280,1245,971,604,1.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,27/01/2021,10449,9107,1342,924,608,1.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,28/01/2021,11373,9890,1483,924,639,1.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,29/01/2021,,,,,630,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,30/01/2021,,,,,622,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,31/01/2021,12428,10748,1680,,613,1.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,01/02/2021,13241,11336,1905,813,670,2.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,02/02/2021,14252,11925,2327,1011,675,2.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,03/02/2021,15407,12597,2810,1155,708,2.46,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,04/02/2021,16419,13256,3163,1012,721,2.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,05/02/2021,,,,,728,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,06/02/2021,,,,,736,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,07/02/2021,17628,13940,3688,,743,2.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,08/02/2021,18139,14089,4050,511,700,2.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,09/02/2021,18653,14227,4426,514,629,2.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,10/02/2021,19923,15052,4871,1270,645,3.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,11/02/2021,21390,16131,5259,1467,710,3.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,12/02/2021,,,,,724,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,13/02/2021,,,,,738,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,14/02/2021,22895,17257,5638,,752,3.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,15/02/2021,24024,18055,5969,1129,841,3.84,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,16/02/2021,25918,19622,6296,1894,1038,4.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,17/02/2021,27119,20605,6514,1201,1028,4.33,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,18/02/2021,28933,21853,7080,1814,1078,4.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,19/02/2021,,,,,1104,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,20/02/2021,,,,,1130,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
LUX,21/02/2021,30985,23259,7726,,1156,4.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
MAC,08/02/2021,0,,,,,0,Sinopharm/Beijing,Government of Macao
MAC,09/02/2021,595,,,595,595,0.09,Sinopharm/Beijing,Government of Macao
MAC,10/02/2021,,,,,376,,Sinopharm/Beijing,Government of Macao
MAC,11/02/2021,,,,,302,,Sinopharm/Beijing,Government of Macao
MAC,12/02/2021,,,,,266,,Sinopharm/Beijing,Government of Macao
MAC,13/02/2021,,,,,244,,Sinopharm/Beijing,Government of Macao
MAC,14/02/2021,,,,,229,,Sinopharm/Beijing,Government of Macao
MAC,15/02/2021,,,,,219,,Sinopharm/Beijing,Government of Macao
MAC,16/02/2021,,,,,156,,Sinopharm/Beijing,Government of Macao
MAC,17/02/2021,,,,,156,,Sinopharm/Beijing,Government of Macao
MAC,18/02/2021,2000,,,,156,0.31,Sinopharm/Beijing,Government of Macao
MDV,02/02/2021,880,,,,,0.16,Oxford/AstraZeneca,Presidency of the Maldives
MDV,03/02/2021,1578,,,698,698,0.29,Oxford/AstraZeneca,Presidency of the Maldives
MDV,04/02/2021,3204,,,1626,1162,0.59,Oxford/AstraZeneca,Presidency of the Maldives
MDV,05/02/2021,4269,,,1065,1130,0.79,Oxford/AstraZeneca,Presidency of the Maldives
MDV,06/02/2021,6854,,,2585,1494,1.27,Oxford/AstraZeneca,Presidency of the Maldives
MDV,07/02/2021,9752,,,2898,1774,1.8,Oxford/AstraZeneca,Presidency of the Maldives
MDV,08/02/2021,12934,,,3182,2009,2.39,Oxford/AstraZeneca,Presidency of the Maldives
MDV,09/02/2021,16251,,,3317,2196,3.01,Oxford/AstraZeneca,Presidency of the Maldives
MDV,10/02/2021,20161,,,3910,2655,3.73,Oxford/AstraZeneca,Presidency of the Maldives
MDV,11/02/2021,25327,,,5166,3160,4.69,Oxford/AstraZeneca,Presidency of the Maldives
MDV,12/02/2021,27367,,,2040,3300,5.06,Oxford/AstraZeneca,Presidency of the Maldives
MDV,13/02/2021,33106,,,5739,3750,6.12,Oxford/AstraZeneca,Presidency of the Maldives
MDV,14/02/2021,38591,,,5485,4120,7.14,Oxford/AstraZeneca,Presidency of the Maldives
MDV,15/02/2021,43817,,,5226,4412,8.11,Oxford/AstraZeneca,Presidency of the Maldives
MDV,16/02/2021,50047,,,6230,4828,9.26,Oxford/AstraZeneca,Presidency of the Maldives
MDV,17/02/2021,56218,,,6171,5151,10.4,Oxford/AstraZeneca,Presidency of the Maldives
MDV,18/02/2021,64048,,,7830,5532,11.85,Oxford/AstraZeneca,Presidency of the Maldives
MDV,19/02/2021,64048,,,0,5240,11.85,Oxford/AstraZeneca,Presidency of the Maldives
MDV,20/02/2021,70009,,,5961,5272,12.95,Oxford/AstraZeneca,Presidency of the Maldives
MDV,21/02/2021,75013,,,5004,5203,13.88,Oxford/AstraZeneca,Presidency of the Maldives
MLT,17/01/2021,11705,11705,,,,2.65,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,18/01/2021,13002,13002,,1297,1297,2.94,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,19/01/2021,14276,14276,,1274,1286,3.23,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,20/01/2021,15316,15316,,1040,1204,3.47,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,21/01/2021,16531,16531,,1215,1206,3.74,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,22/01/2021,17767,17767,,1236,1212,4.02,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,23/01/2021,18930,18930,,1163,1204,4.29,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,24/01/2021,19981,18783,1198,1051,1182,4.53,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,25/01/2021,21172,19709,1463,1191,1167,4.8,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,26/01/2021,22371,20677,1694,1199,1156,5.07,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,27/01/2021,23512,21417,2095,1141,1171,5.33,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,28/01/2021,24680,22162,2518,1168,1164,5.59,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,29/01/2021,25822,22853,2969,1142,1151,5.85,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,30/01/2021,26847,23391,3456,1025,1131,6.08,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,31/01/2021,27759,23811,3948,912,1111,6.29,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,01/02/2021,29002,24526,4476,1243,1119,6.57,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,02/02/2021,30252,25361,4891,1250,1126,6.85,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,03/02/2021,31633,26223,5410,1381,1160,7.16,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,04/02/2021,33477,27020,6457,1844,1257,7.58,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,05/02/2021,35676,28082,7594,2199,1408,8.08,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,06/02/2021,37586,28837,8749,1910,1534,8.51,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,07/02/2021,39257,29339,9918,1671,1643,8.89,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,08/02/2021,41285,30235,11050,2028,1755,9.35,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,09/02/2021,43337,31202,12135,2052,1869,9.81,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,10/02/2021,44598,31670,12928,1261,1852,10.1,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,11/02/2021,46344,32524,13820,1746,1838,10.5,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,12/02/2021,48474,33735,14739,2130,1828,10.98,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,13/02/2021,50175,34574,15601,1701,1798,11.36,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,14/02/2021,51641,35376,16265,1466,1769,11.7,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,15/02/2021,53647,36545,17102,2006,1766,12.15,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,16/02/2021,55709,37866,17843,2062,1767,12.62,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,17/02/2021,57683,39147,18536,1974,1869,13.06,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,18/02/2021,59702,40503,19199,2019,1908,13.52,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,19/02/2021,62059,42231,19828,2357,1941,14.06,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,20/02/2021,63308,43119,20189,1249,1876,14.34,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MLT,21/02/2021,64419,43888,20531,1111,1825,14.59,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
MUS,25/01/2021,0,0,,,,0,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,26/01/2021,,,,,30,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,27/01/2021,,,,,30,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,28/01/2021,,,,,30,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,29/01/2021,,,,,30,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,30/01/2021,,,,,30,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,31/01/2021,,,,,30,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,01/02/2021,207,207,,,30,0.02,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,02/02/2021,,,,,58,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,03/02/2021,,,,,86,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,04/02/2021,,,,,114,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,05/02/2021,,,,,143,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,06/02/2021,,,,,171,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,07/02/2021,,,,,199,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,08/02/2021,,,,,227,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,09/02/2021,,,,,227,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,10/02/2021,,,,,227,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,11/02/2021,,,,,227,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,12/02/2021,,,,,227,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,13/02/2021,,,,,227,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,14/02/2021,,,,,227,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,15/02/2021,,,,,227,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,16/02/2021,,,,,227,,Oxford/AstraZeneca,National Communication Committee on COVID-19
MUS,17/02/2021,3843,3843,,,227,0.3,Oxford/AstraZeneca,National Communication Committee on COVID-19
MEX,24/12/2020,2924,2924,,,,0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,25/12/2020,,,,,1300,,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,26/12/2020,,,,,1300,,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,27/12/2020,6824,6824,,,1300,0.01,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,28/12/2020,9579,9579,,2755,1664,0.01,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,29/12/2020,18529,18529,,8950,3121,0.01,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,30/12/2020,24998,24998,,6469,3679,0.02,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,31/12/2020,,,,,3695,,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,01/01/2021,,,,,4051,,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,02/01/2021,,,,,4407,,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,03/01/2021,,,,,4763,,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,04/01/2021,43960,43960,,,4912,0.03,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,05/01/2021,48236,48236,,4276,4244,0.04,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,06/01/2021,53185,53185,,4949,4027,0.04,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,07/01/2021,58402,58402,,5217,4230,0.05,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,08/01/2021,67468,67468,,9066,4984,0.05,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,09/01/2021,74794,74794,,7326,5488,0.06,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,10/01/2021,81300,81300,,6506,5876,0.06,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,11/01/2021,87060,87060,,5760,6157,0.07,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,12/01/2021,92879,92879,,5819,6378,0.07,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,13/01/2021,192567,192567,,99688,19912,0.15,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,14/01/2021,329983,329983,,137416,38797,0.26,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,15/01/2021,417375,415417,1958,87392,49987,0.32,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,16/01/2021,463246,461025,2221,45871,55493,0.36,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,17/01/2021,472142,468708,3434,8896,55835,0.37,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,18/01/2021,492529,485983,6546,20387,57924,0.38,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,19/01/2021,498122,488513,9609,5593,57892,0.39,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,20/01/2021,501030,489628,11402,2908,44066,0.39,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,21/01/2021,552335,534317,18018,51305,31765,0.43,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,22/01/2021,614808,594725,20083,62473,28205,0.48,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,23/01/2021,618768,596296,22472,3960,22217,0.48,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,24/01/2021,629626,604441,25185,10858,22498,0.49,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,25/01/2021,645105,616390,28715,15479,21797,0.5,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,26/01/2021,652319,621005,31314,7214,22028,0.51,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,27/01/2021,656044,624730,31314,3725,22145,0.51,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,28/01/2021,657842,626528,31314,1798,15072,0.51,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,29/01/2021,662217,630820,31397,4375,6773,0.51,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,30/01/2021,670307,631298,39009,8090,7363,0.52,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,31/01/2021,673327,631485,41842,3020,6243,0.52,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,01/02/2021,675202,631747,43455,1875,4300,0.52,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,02/02/2021,677539,631791,45748,2337,3603,0.53,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,03/02/2021,686601,632439,54162,9062,4365,0.53,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,04/02/2021,695088,634346,60742,8487,5321,0.54,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,05/02/2021,700316,636070,64246,5228,5443,0.54,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,06/02/2021,710198,637098,73100,9882,5699,0.55,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,07/02/2021,713517,637681,75836,3319,5741,0.55,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,08/02/2021,717820,638391,79429,4303,6088,0.56,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,09/02/2021,724347,640129,84218,6527,6687,0.56,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,10/02/2021,724707,640115,84592,360,5444,0.56,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,11/02/2021,725447,640115,85332,740,4337,0.56,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,12/02/2021,726002,640115,85887,555,3669,0.56,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,13/02/2021,726313,640125,86188,311,2302,0.56,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,14/02/2021,,,,,3497,,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,15/02/2021,749682,663484,86198,,4552,0.58,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,16/02/2021,915383,829185,86198,165701,27291,0.71,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,17/02/2021,1058139,958473,99666,142756,47633,0.82,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,18/02/2021,1318055,,,259916,84658,1.02,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,19/02/2021,1574158,1155227,418931,256103,121165,1.22,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,20/02/2021,1656304,1210886,445418,82146,132856,1.28,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,21/02/2021,1689158,1236103,453055,32854,135880,1.31,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MEX,22/02/2021,1733404,1277187,456217,44246,140532,1.34,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health
MCO,30/12/2020,0,,,,,0,Pfizer/BioNTech,National Council
MCO,31/12/2020,,,,,126,,Pfizer/BioNTech,National Council
MCO,01/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,02/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,03/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,04/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,05/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,06/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,07/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,08/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,09/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,10/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,11/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,12/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,13/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,14/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,15/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,16/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,17/01/2021,,,,,126,,Pfizer/BioNTech,National Council
MCO,18/01/2021,2400,,,,126,6.12,Pfizer/BioNTech,National Council
MAR,28/01/2021,0,,,,,0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,29/01/2021,,,,,45000,,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,30/01/2021,90000,,,,45000,0.24,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,31/01/2021,126000,,,36000,42000,0.34,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,01/02/2021,200081,,,74081,50020,0.54,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,02/02/2021,257291,,,57210,51458,0.7,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,03/02/2021,308398,,,51107,51400,0.84,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,04/02/2021,351723,,,43325,50246,0.95,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,05/02/2021,408235,,,56512,51891,1.11,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,06/02/2021,463966,,,55731,53424,1.26,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,07/02/2021,,,,,54437,,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,08/02/2021,550149,,,,50010,1.49,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,09/02/2021,615181,,,65032,51127,1.67,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,10/02/2021,746116,,,130935,62531,2.02,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,11/02/2021,855318,,,109202,71942,2.32,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
MAR,12/02/2021,1112103,,,256785,100553,3.01,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
